latitude,longitude,demand_score,competition_score,accessibility_score,infrastructure_score,final_score,rank
12.9767936,77.6032893131684,1.0,1.0,0.7142857142857143,0.6846153846153846,0.9113186813186815,1
12.970358593564994,77.60989296975261,0.837037037037037,1.0,0.9642857142857143,0.7384615384615385,0.9015181115181117,2
12.970358593564994,77.6032893131684,0.9925925925925926,1.0,0.5357142857142857,0.7615384615384615,0.8803337403337405,3
12.9767936,77.60989296975261,0.9703703703703703,1.0,0.5357142857142857,0.7076923076923077,0.8660602360602362,4
12.9767936,77.5966856565842,0.8,1.0,0.5357142857142857,0.46923076923076923,0.7740659340659343,5
12.970358593564994,77.5966856565842,0.7111111111111111,1.0,0.5357142857142857,0.5846153846153846,0.7500488400488402,6
12.983228606435008,77.6032893131684,0.674074074074074,1.0,0.42857142857142855,0.6076923076923076,0.7161131461131462,7
12.983228606435008,77.5966856565842,0.7333333333333333,1.0,0.25,0.5076923076923077,0.6941025641025643,8
12.963923587129988,77.5966856565842,0.6222222222222222,1.0,0.35714285714285715,0.7,0.6903174603174604,9
12.963923587129988,77.590082,0.5851851851851851,1.0,0.5,0.5076923076923077,0.6848433048433049,10
13.002533625740027,77.57687468683159,0.6814814814814815,1.0,0.10714285714285714,0.8769230769230769,0.681713471713472,11
12.970358593564994,77.61649662633683,0.5925925925925926,1.0,0.4642857142857143,0.5153846153846153,0.6814326414326415,12
13.002533625740027,77.57027103024738,0.6666666666666666,1.0,0.03571428571428571,1.0,0.6738095238095239,13
12.983228606435008,77.590082,0.5259259259259259,1.0,0.6785714285714286,0.26153846153846155,0.6722385022385025,14
13.008968632175034,77.57027103024738,0.6444444444444445,1.0,0.14285714285714285,0.7153846153846154,0.6578876678876681,15
12.963923587129988,77.58347834341579,0.48148148148148145,1.0,0.6071428571428571,0.38461538461538464,0.6524827024827026,16
12.9767936,77.61649662633683,0.5925925925925926,1.0,0.35714285714285715,0.4307692307692308,0.6515425315425316,17
13.015403638610039,77.57027103024738,0.32592592592592595,1.0,1.0,0.16923076923076924,0.6472934472934474,18
12.970358593564994,77.590082,0.5555555555555556,1.0,0.35714285714285715,0.3384615384615385,0.6274969474969476,19
12.99609861930502,77.57027103024738,0.562962962962963,1.0,0.03571428571428571,0.8,0.6123280423280424,20
12.963923587129988,77.6032893131684,0.5481481481481482,1.0,0.14285714285714285,0.6384615384615384,0.6116768416768418,21
12.99609861930502,77.57687468683159,0.562962962962963,1.0,0.07142857142857142,0.7076923076923077,0.6102401302401304,22
12.9767936,77.590082,0.4666666666666667,1.0,0.5357142857142857,0.13076923076923078,0.606886446886447,23
13.002533625740027,77.56366737366316,0.5481481481481482,1.0,0.0,0.8307692307692308,0.6023361823361824,24
12.989663612870013,77.590082,0.4962962962962963,1.0,0.35714285714285715,0.3230769230769231,0.6022547822547824,25
12.970358593564994,77.58347834341579,0.5259259259259259,1.0,0.21428571428571427,0.38461538461538464,0.5916890516890517,26
13.002533625740027,77.55706371707896,0.4962962962962963,1.0,0.10714285714285714,0.7,0.58994708994709,27
12.957488580694982,77.590082,0.4962962962962963,1.0,0.21428571428571427,0.4153846153846154,0.5829141229141229,28
12.9767936,77.58347834341579,0.4962962962962963,1.0,0.25,0.3230769230769231,0.580826210826211,29
12.99609861930502,77.55706371707896,0.4888888888888889,1.0,0.07142857142857142,0.7,0.5798412698412698,30
12.99609861930502,77.55046006049476,0.45925925925925926,1.0,0.10714285714285714,0.7307692307692307,0.5782091982091982,31
13.008968632175034,77.57687468683159,0.48148148148148145,1.0,0.10714285714285714,0.5692307692307692,0.5709442409442411,32
12.989663612870013,77.5966856565842,0.4222222222222222,1.0,0.2857142857142857,0.4461538461538462,0.5706471306471307,33
12.9767936,77.57687468683159,0.4,1.0,0.35714285714285715,0.35384615384615387,0.5668131868131868,34
12.99609861930502,77.61649662633683,0.43703703703703706,1.0,0.14285714285714285,0.6153846153846154,0.564924704924705,35
12.983228606435008,77.60989296975261,0.45925925925925926,1.0,0.17857142857142858,0.4153846153846154,0.560956450956451,36
12.957488580694982,77.58347834341579,0.37037037037037035,1.0,0.35714285714285715,0.36923076923076925,0.5564997964997965,37
12.989663612870013,77.58347834341579,0.4,1.0,0.32142857142857145,0.3076923076923077,0.5550549450549451,38
12.989663612870013,77.6032893131684,0.42962962962962964,1.0,0.10714285714285714,0.5461538461538461,0.547895807895808,39
12.99609861930502,77.56366737366316,0.4148148148148148,1.0,0.07142857142857142,0.6615384615384615,0.5463654863654864,40
12.963923587129988,77.60989296975261,0.37037037037037035,1.0,0.21428571428571427,0.5230769230769231,0.5433129833129834,41
12.957488580694982,77.57687468683159,0.3333333333333333,1.0,0.2857142857142857,0.49230769230769234,0.5397069597069598,42
12.989663612870013,77.60989296975261,0.37777777777777777,1.0,0.14285714285714285,0.5461538461538461,0.5342979242979244,43
12.989663612870013,77.57027103024738,0.34074074074074073,1.0,0.25,0.46923076923076923,0.5332193732193733,44
12.944618567824968,77.57687468683159,0.31851851851851853,1.0,0.25,0.5,0.5274074074074074,45
12.951053574259975,77.57027103024738,0.35555555555555557,1.0,0.10714285714285714,0.6230769230769231,0.525958485958486,46
13.002533625740027,77.61649662633683,0.37037037037037035,1.0,0.10714285714285714,0.5153846153846153,0.5211151811151812,47
12.989663612870013,77.61649662633683,0.3111111111111111,1.0,0.2857142857142857,0.38461538461538464,0.5200488400488401,48
12.951053574259975,77.590082,0.28888888888888886,1.0,0.32142857142857145,0.3923076923076923,0.5190720390720391,49
12.989663612870013,77.55046006049476,0.3851851851851852,1.0,0.0,0.6384615384615384,0.5179202279202281,50
12.99609861930502,77.58347834341579,0.3333333333333333,1.0,0.2857142857142857,0.25384615384615383,0.515860805860806,51
13.008968632175034,77.56366737366316,0.3925925925925926,1.0,0.03571428571428571,0.5153846153846153,0.5157183557183558,52
12.989663612870013,77.55706371707896,0.362962962962963,1.0,0.07142857142857142,0.5538461538461539,0.514855514855515,53
12.99609861930502,77.590082,0.34814814814814815,1.0,0.25,0.25384615384615383,0.5146438746438747,54
12.9767936,77.57027103024738,0.24444444444444444,1.0,0.4642857142857143,0.23076923076923078,0.5137118437118438,55
12.957488580694982,77.5966856565842,0.362962962962963,1.0,0.07142857142857142,0.5230769230769231,0.5117785917785919,56
12.963923587129988,77.57687468683159,0.3037037037037037,1.0,0.2857142857142857,0.3153846153846154,0.5101628001628002,57
12.983228606435008,77.55706371707896,0.34814814814814815,1.0,0.07142857142857142,0.5076923076923077,0.5043142043142044,58
12.9767936,77.62310028292103,0.37777777777777777,1.0,0.03571428571428571,0.45384615384615384,0.5036385836385837,59
12.989663612870013,77.56366737366316,0.37777777777777777,1.0,0.03571428571428571,0.4461538461538462,0.502869352869353,60
12.970358593564994,77.57687468683159,0.37777777777777777,1.0,0.07142857142857142,0.36923076923076925,0.5023199023199024,61
13.002533625740027,77.58347834341579,0.34814814814814815,1.0,0.14285714285714285,0.3230769230769231,0.5001383801383803,62
12.989663612870013,77.57687468683159,0.34074074074074073,1.0,0.10714285714285714,0.4230769230769231,0.5000325600325601,63
12.983228606435008,77.58347834341579,0.3925925925925926,1.0,0.10714285714285714,0.2076923076923077,0.4992348392348393,64
12.99609861930502,77.60989296975261,0.2962962962962963,1.0,0.14285714285714285,0.47692307692307695,0.49478225478225485,65
12.951053574259975,77.57687468683159,0.32592592592592595,1.0,0.07142857142857142,0.4846153846153846,0.4931176231176232,66
12.944618567824968,77.5966856565842,0.2814814814814815,1.0,0.14285714285714285,0.49230769230769234,0.4903947903947905,67
13.002533625740027,77.62310028292103,0.32592592592592595,1.0,0.10714285714285714,0.38461538461538464,0.49026048026048036,68
12.970358593564994,77.62310028292103,0.3037037037037037,1.0,0.10714285714285714,0.4461538461538462,0.4875254375254376,69
12.957488580694982,77.57027103024738,0.2962962962962963,1.0,0.10714285714285714,0.46923076923076923,0.48687016687016693,70
12.944618567824968,77.57027103024738,0.2814814814814815,1.0,0.10714285714285714,0.49230769230769234,0.48325193325193333,71
12.951053574259975,77.5966856565842,0.3111111111111111,1.0,0.03571428571428571,0.4846153846153846,0.4800488400488401,72
12.983228606435008,77.57687468683159,0.3333333333333333,1.0,0.07142857142857142,0.3,0.4776190476190477,73
12.983228606435008,77.57027103024738,0.2814814814814815,1.0,0.21428571428571427,0.2076923076923077,0.4762189662189663,74
12.938183561389963,77.60989296975261,0.2814814814814815,1.0,0.14285714285714285,0.34615384615384615,0.47577940577940586,75
12.944618567824968,77.590082,0.2962962962962963,1.0,0.03571428571428571,0.49230769230769234,0.47489214489214493,76
12.99609861930502,77.62310028292103,0.2814814814814815,1.0,0.14285714285714285,0.3230769230769231,0.4734717134717136,77
12.99609861930502,77.5966856565842,0.3111111111111111,1.0,0.07142857142857142,0.3230769230769231,0.4710378510378511,78
12.983228606435008,77.61649662633683,0.21481481481481482,1.0,0.32142857142857145,0.18461538461538463,0.46867317867317876,79
12.938183561389963,77.57687468683159,0.24444444444444444,1.0,0.14285714285714285,0.4,0.4663492063492064,80
12.938183561389963,77.57027103024738,0.26666666666666666,1.0,0.03571428571428571,0.4461538461538462,0.45842490842490846,81
12.983228606435008,77.55046006049476,0.26666666666666666,1.0,0.0,0.49230769230769234,0.455897435897436,82
12.944618567824968,77.61649662633683,0.22962962962962963,1.0,0.07142857142857142,0.49230769230769234,0.45536833536833543,83
12.938183561389963,77.58347834341579,0.21481481481481482,1.0,0.14285714285714285,0.3923076923076923,0.4537281237281238,84
12.944618567824968,77.6032893131684,0.25925925925925924,1.0,0.03571428571428571,0.4230769230769231,0.45315425315425323,85
12.938183561389963,77.590082,0.2222222222222222,1.0,0.07142857142857142,0.4846153846153846,0.45163614163614174,86
12.9767936,77.62970393950523,0.22962962962962963,1.0,0.07142857142857142,0.43846153846153846,0.44998371998372005,87
12.938183561389963,77.5966856565842,0.2222222222222222,1.0,0.10714285714285714,0.3923076923076923,0.4495482295482296,88
12.951053574259975,77.58347834341579,0.2740740740740741,1.0,0.03571428571428571,0.3230769230769231,0.4490801790801791,89
12.951053574259975,77.56366737366316,0.24444444444444444,1.0,0.03571428571428571,0.4230769230769231,0.4472283272283273,90
12.944618567824968,77.58347834341579,0.2074074074074074,1.0,0.14285714285714285,0.35384615384615387,0.446919006919007,91
12.957488580694982,77.56366737366316,0.22962962962962963,1.0,0.07142857142857142,0.3923076923076923,0.4453683353683354,92
13.015403638610039,77.57687468683159,0.3037037037037037,1.0,0.03571428571428571,0.14615384615384616,0.4432397232397233,93
12.944618567824968,77.56366737366316,0.2222222222222222,1.0,0.07142857142857142,0.3923076923076923,0.4424053724053725,94
12.951053574259975,77.6032893131684,0.1925925925925926,1.0,0.07142857142857142,0.4230769230769231,0.43363044363044373,95
13.002533625740027,77.590082,0.1925925925925926,1.0,0.21428571428571427,0.13076923076923078,0.4329711029711031,96
13.008968632175034,77.58347834341579,0.23703703703703705,1.0,0.07142857142857142,0.23846153846153847,0.43294668294668304,97
13.002533625740027,77.60989296975261,0.23703703703703705,1.0,0.0,0.3769230769230769,0.4325071225071226,98
12.99609861930502,77.6032893131684,0.21481481481481482,1.0,0.03571428571428571,0.3153846153846154,0.42460724460724464,99
12.963923587129988,77.61649662633683,0.1925925925925926,1.0,0.07142857142857142,0.33076923076923076,0.42439967439967446,100
12.983228606435008,77.56366737366316,0.17777777777777778,1.0,0.14285714285714285,0.23846153846153847,0.4235286935286936,101
12.963923587129988,77.57027103024738,0.1925925925925926,1.0,0.07142857142857142,0.3153846153846154,0.4228612128612129,102
12.957488580694982,77.55046006049476,0.15555555555555556,1.0,0.21428571428571427,0.15384615384615385,0.42046398046398054,103
12.970358593564994,77.57027103024738,0.1925925925925926,1.0,0.10714285714285714,0.18461538461538463,0.416927146927147,104
12.938183561389963,77.6032893131684,0.13333333333333333,1.0,0.17857142857142858,0.2692307692307692,0.415970695970696,105
12.970358593564994,77.62970393950523,0.18518518518518517,1.0,0.0,0.4,0.41407407407407415,106
12.957488580694982,77.55706371707896,0.17777777777777778,1.0,0.07142857142857142,0.25384615384615383,0.41078144078144085,107
12.957488580694982,77.61649662633683,0.08888888888888889,1.0,0.17857142857142858,0.3769230769230769,0.408962148962149,108
12.970358593564994,77.55046006049476,0.18518518518518517,1.0,0.03571428571428571,0.27692307692307694,0.4089092389092389,109
12.9767936,77.55706371707896,0.11851851851851852,1.0,0.17857142857142858,0.2153846153846154,0.4046601546601547,110
12.9767936,77.55046006049476,0.13333333333333333,1.0,0.10714285714285714,0.27692307692307694,0.4024542124542125,111
12.99609861930502,77.62970393950523,0.18518518518518517,1.0,0.03571428571428571,0.19230769230769232,0.40044770044770045,112
12.963923587129988,77.56366737366316,0.14814814814814814,1.0,0.07142857142857142,0.26153846153846155,0.39969881969881976,113
12.951053574259975,77.61649662633683,0.11851851851851852,1.0,0.03571428571428571,0.4307692307692308,0.39762718762718763,114
12.963923587129988,77.55706371707896,0.14814814814814814,1.0,0.07142857142857142,0.2,0.39354497354497364,115
12.951053574259975,77.62310028292103,0.11851851851851852,1.0,0.07142857142857142,0.3153846153846154,0.39323158323158325,116
12.963923587129988,77.55046006049476,0.17037037037037037,1.0,0.03571428571428571,0.17692307692307693,0.392983312983313,117
12.957488580694982,77.6032893131684,0.15555555555555556,1.0,0.0,0.2923076923076923,0.3914529914529915,118
12.957488580694982,77.60989296975261,0.1111111111111111,1.0,0.03571428571428571,0.3923076923076923,0.39081807081807085,119
12.9767936,77.56366737366316,0.14074074074074075,1.0,0.07142857142857142,0.12307692307692308,0.3828897028897029,120
12.989663612870013,77.62310028292103,0.16296296296296298,1.0,0.0,0.13846153846153847,0.3790313390313391,121
12.983228606435008,77.62970393950523,0.11851851851851852,1.0,0.07142857142857142,0.16923076923076924,0.37861619861619866,122
13.002533625740027,77.5966856565842,0.13333333333333333,1.0,0.07142857142857142,0.1076923076923077,0.37838827838827843,123
12.931748554954956,77.590082,0.1259259259259259,1.0,0.0,0.2692307692307692,0.3772934472934474,124
12.944618567824968,77.60989296975261,0.11851851851851852,1.0,0.0,0.27692307692307694,0.3750997150997151,125
12.957488580694982,77.62310028292103,0.0962962962962963,1.0,0.03571428571428571,0.24615384615384617,0.37027676027676026,126
13.008968632175034,77.61649662633683,0.1111111111111111,1.0,0.03571428571428571,0.16923076923076924,0.36851037851037854,127
12.983228606435008,77.62310028292103,0.13333333333333333,1.0,0.0,0.13846153846153847,0.36717948717948723,128
13.008968632175034,77.590082,0.0962962962962963,1.0,0.10714285714285714,0.05384615384615385,0.36533170533170534,129
13.015403638610039,77.58347834341579,0.1111111111111111,1.0,0.0,0.13076923076923078,0.3575213675213676,130
12.951053574259975,77.60989296975261,0.07407407407407407,1.0,0.0,0.25384615384615383,0.35501424501424506,131
12.970358593564994,77.56366737366316,0.08888888888888889,1.0,0.03571428571428571,0.08461538461538462,0.3511599511599512,132
13.002533625740027,77.6032893131684,0.08888888888888889,1.0,0.0,0.14615384615384616,0.35017094017094025,133
13.015403638610039,77.590082,0.06666666666666667,1.0,0.07142857142857142,0.06153846153846154,0.3471062271062272,134
12.963923587129988,77.62310028292103,0.05925925925925926,1.0,0.0,0.2076923076923077,0.34447293447293453,135
12.970358593564994,77.55706371707896,0.07407407407407407,1.0,0.0,0.11538461538461539,0.3411680911680912,136
12.951053574259975,77.55706371707896,0.06666666666666667,1.0,0.0,0.07692307692307693,0.33435897435897444,137
13.008968632175034,77.5966856565842,0.06666666666666667,1.0,0.0,0.07692307692307693,0.33435897435897444,138
